Fecha,Riesgo,Precios,Crédito,Expectativas,Desempeño,FCI
2018-08-01,0.03756845792082224,0.01552308309274059,0.02326635059852176,0.015344282630824971,0.0417768431627864,0.13347901740569595
2018-09-01,0.03129358843035474,0.01282519829054691,0.01917401415289347,0.012713714951628178,0.034482794310022005,0.11048931013544533
2018-10-01,0.02352545144749275,0.009565920078691056,0.014261231782364433,0.009503079750623407,0.025685725999115498,0.08254140905828715
2018-11-01,0.030059280978892454,0.012132516325373184,0.01804468063989355,0.012078606977989154,0.0325392942130215,0.10485437913516986
2018-12-01,0.034195583049801685,0.013687324258366705,0.020363581534405782,0.013659059225759036,0.036719336619992604,0.11862488468832583
2019-01-01,0.03452806143936529,0.013702663622200743,0.020410992878964702,0.013712770617885743,0.0367987277881766,0.1191532163465931
2019-02-01,0.018951165671157694,0.007468657107132229,0.011126345769601526,0.00749111034198041,0.02007382547283501,0.0651111043627069
2019-03-01,0.010925280851493616,0.0042709406878215575,0.006365766204018673,0.004293246988072707,0.01149005799463551,0.03734529272604206
2019-04-01,0.011931223283424556,0.004631294716696258,0.0069061257544438,0.0046662255122671414,0.01247270520835801,0.04060757447518976
2019-05-01,0.015177104870494125,0.005854401948275363,0.008734281898420794,0.0059098875384810175,0.01578285138495376,0.05145852764062505
2019-06-01,0.018490682302161398,0.00708348434454986,0.010580682156226841,0.007165540996635572,0.01912482807414995,0.06244521787372363
2019-07-01,0.01904682718124314,0.007250366359602276,0.0108486846084028,0.007352544736291067,0.019614945257038,0.0641133681425773
2019-08-01,0.015706403177296657,0.005937803496744033,0.008902476787765106,0.00603488194198503,0.01609636897506679,0.052677934378857615
2019-09-01,0.007581132980863598,0.002844827522435569,0.004275659009304756,0.002898068173189102,0.0077299403162428,0.025329628002035823
2019-10-01,0.002542451695471211,0.0009472162876427782,0.0014270134536313725,0.0009671845037415323,0.0025799709555498302,0.008463836896036721
